,power
5521,3370001.1205417267
5522,3370000.3541883905
5523,3370000.3519039187
5524,3370000.35304622
5525,3370000.373582372
5526,3370000.457565526
5527,3370001.0934849964
5528,3370000.48310511
5529,3370000.20414334
5530,3370000.2094461955
5531,3370000.1465418446
5532,3263205.139782368
5533,2492090.308727029
5534,2159427.727498797
5535,1997802.015216292
5536,1243096.4131603197
5537,715343.1512908262
5538,1367280.9482214795
5539,2177198.1372991484
5540,3370000.088125107
5541,3370001.4835329647
5542,3370000.120865661
5543,3370000.202233903
5544,3370000.39820201
5545,3370000.5603511445
5546,3370000.7038826123
5547,3370000.17822164
5548,3370000.1734337406
5549,3370000.1466235765
5550,3370000.163906665
5551,3370000.182983716
5552,3370000.1552243726
5553,2834054.632880412
5554,1712159.3819849277
5555,1504139.7569688885
5556,1660334.3297903924
5557,2534036.4551455597
5558,2846839.446564517
5559,3361971.7831576387
5560,3370000.116735351
5561,3370000.250693969
5562,3370000.1334948707
5563,3370000.531689063
5564,3370000.991076301
5565,3370001.373250765
5566,3370001.2651343746
5567,3370001.577600936
5568,3370001.8927480853
5569,3370001.468658321
5570,3370001.8257890064
5571,3370000.9386945893
5572,3370001.4598039
5573,3370001.6738854293
5574,3370001.2951874
5575,3370001.238746609
5576,3370000.3722019237
5577,3370000.878578868
5578,3370002.1408913024
5579,3370001.778830175
5580,3370001.976372268
5581,3370000.817760675
5582,3370000.3264459344
5583,3370000.136488144
5584,3370000.143517556
5585,3159671.4995262325
5586,3256894.9031840726
5587,3370000.1678504734
5588,3370000.173537228
5589,3370000.3280780357
5590,3370000.1775487307
5591,3370000.133375751
5592,3370000.1284511187
5593,3225445.557123974
5594,3370000.113903353
5595,3370000.138667784
5596,3370000.1063385587
5597,3370000.1265448374
5598,3370000.065377764
5599,3028315.02835667
5600,3133076.8397407862
5601,3113075.172597223
5602,3370000.0404933933
5603,3367660.1025953307
5604,2770857.4205842065
5605,2203650.04001095
5606,1937672.886245553
5607,2135746.9952904447
5608,1830290.739406728
5609,1548529.365105849
5610,1633487.692328486
5611,1655272.7878962466
5612,1676984.5713456303
5613,2251904.559793907
5614,2164412.987372623
5615,2421216.496426935
5616,1985539.8887876573
5617,2006370.683292464
5618,2051529.6601833736
5619,1788509.3202456047
5620,1675119.8000440523
5621,1813746.57000161
5622,1604926.5916932186
5623,1471864.2750967348
5624,1221924.150888675
5625,1195648.993004508
5626,957716.1128532222
5627,661812.5556185424
5628,429408.5189436555
5629,282509.2228146087
5630,296487.329818477
5631,285313.323863206
5632,221965.1857823057
5633,331606.73164440406
5634,409418.97381049255
5635,674851.9311995147
5636,979321.3971304732
5637,1045884.5900801184
5638,1449578.2703494406
5639,1579091.8392605009
5640,1985835.3576553208
5641,1837721.954465683
5642,2067003.052550016
5643,1935309.117575762
5644,2238278.0563838524
5645,1694433.773779279
5646,1563493.5975192415
5647,1086664.2945580853
5648,879681.8310977756
5649,613022.256302457
5650,509672.65014230274
5651,463133.6216461088
5652,256196.1114283617
5653,241614.4088195832
5654,178927.1788699186
5655,167481.2598157093
5656,94224.73241325472
5657,177098.90443881965
5658,148961.3182508888
5659,329396.38301574945
5660,672402.7888932956
5661,877507.8890635712
5662,1073789.8379975962
5663,1307788.9089571985
5664,1463461.3364278192
5665,1396326.4469771478
5666,1273547.898077433
5667,1319194.4625771833
5668,1184540.5175809716
5669,1146326.207843728
5670,1020192.8835117808
5671,1062450.2900527725
5672,760197.2161679515
5673,557298.8051163595
5674,485542.8764121312
5675,312407.07047200535
5676,202373.33688881563
5677,102263.60371433516
5678,0.0
5679,0.0
5680,0.0
5681,149642.91675659397
5682,251058.1422020192
5683,383134.3041508812
5684,515808.3520720928
5685,923448.4684927104
5686,1019040.8494856872
5687,1283539.5721238053
5688,1449578.2070231305
5689,1215301.0639052207
5690,1103912.3879518874
5691,1061858.6324144548
5692,880899.1664268093
5693,641284.9060441512
5694,516650.5260162745
5695,482113.6813920175
5696,287820.0866114957
5697,257896.7044609269
5698,151119.7080282915
5699,127459.8876848347
5700,95478.79786225624
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,124906.50623822978
5706,346454.37480477965
5707,702300.5942509754
5708,1437034.74572261
5709,1773236.721869805
5710,1598435.450397127
5711,1527906.4541831724
5712,1973868.6350898985
5713,1725823.0407928124
5714,1281967.8164298334
5715,1194459.5122858968
5716,876029.57467095
5717,715419.3904760145
5718,981060.825394076
5719,491429.67167479126
5720,293768.16460420063
5721,258149.9991785599
5722,229420.07679786027
5723,354384.9672156587
5724,624863.3966318815
5725,715266.8968535305
5726,795783.9039047526
5727,1630112.3063323316
5728,2818825.4988511223
5729,2759941.873431259
5730,3039127.4107839754
5731,2450484.1142278365
5732,2831798.4008123623
5733,3002044.5468788454
5734,2763641.8851892077
5735,2773077.4572399603
5736,2502186.812663559
5737,2388783.5075562014
5738,1977266.5063847871
5739,2730896.0947585907
5740,1971209.3030005165
5741,1436304.120847821
5742,998786.1432391398
5743,681639.4985156581
5744,1090746.625721207
5745,872029.5583374401
5746,670009.1169797585
5747,592752.5853998038
5748,970075.0636683638
5749,371426.01852033497
5750,343186.95732066984
5751,438892.6515100161
5752,1216604.0912846187
5753,756928.4272283557
5754,1485869.112799454
5755,2479033.8181154463
5756,2162387.9241852947
5757,1813466.139913777
5758,2301166.905216452
5759,3370000.190927195
5760,2650713.86162248
5761,2175114.0046222373
5762,2871093.245647713
5763,2090255.4613586292
5764,2129826.90727225
5765,1959685.7689628496
5766,1930433.695110214
5767,1574158.487334645
5768,1223552.7874502677
5769,3361417.228296877
5770,1806315.5175823488
5771,562522.149848224
5772,307412.2898436593
5773,1589088.355863859
5774,3370001.928789561
5775,3370000.171725576
5776,1017217.0173576312
5777,175585.83191094
5778,1558840.8960169714
5779,751109.3619805125
5780,993986.4718353092
5781,2204612.0549342907
5782,2758091.886052897
5783,2130450.0554088824
5784,1762442.2296789773
5785,1294541.6105064484
5786,956251.3429142336
5787,1033065.963118804
5788,833145.6570890828
5789,692678.6395100695
5790,449728.46004702
5791,311498.9257325915
5792,404767.0835170167
5793,828286.9907545163
5794,401669.1894007655
5795,626965.35408919
5796,706328.3778102902
5797,402351.76456386223
5798,548931.2126119375
5799,583952.1701947269
5800,486400.2008862082
5801,526515.6935141361
5802,485600.055000492
5803,698198.1980730757
5804,1144237.979088727
5805,1319999.7475474784
5806,1369926.9049308558
5807,1738803.9514429695
5808,1624400.0986682991
5809,2013604.7990625317
5810,2586558.3220452825
5811,1767497.7710311485
5812,2163322.559146014
5813,1931911.175366926
5814,1819635.360690698
5815,1545008.3902514614
5816,1522373.4548949597
5817,1220729.864025247
5818,1018464.9611048632
5819,1320574.9675318885
5820,1353016.113820845
5821,1366130.5358621152
5822,1056336.771865572
5823,1048645.5775454624
5824,993602.4451342064
5825,865855.4469232272
5826,986114.9362415308
5827,1117792.615187662
5828,1664197.2385574896
5829,1942696.1051946357
5830,2273575.924151454
5831,2674695.893219065
5832,2850975.621338515
5833,3370000.1194756688
5834,3370000.1762029324
5835,3370000.1518989177
5836,3370000.105873062
5837,3370000.068353968
5838,2938539.9608601406
5839,2523076.9859578223
5840,2228659.0934773427
5841,1997063.257359449
5842,1566888.8327927317
5843,1392543.7378702587
5844,1144237.933148062
5845,1145699.72752324
5846,743102.0085263464
5847,834067.1078388637
5848,688725.4506680394
5849,702226.0084843409
5850,905054.8730827484
5851,1089623.945154123
5852,1209438.0052904342
5853,1405901.6036178446
5854,1665928.643695127
5855,1912571.668942252
5856,2208780.038134688
5857,2639631.474130406
5858,2807303.8147924137
5859,2924618.9954174743
5860,2964094.3346704883
5861,3043181.687350764
5862,3233993.572645491
5863,2544006.919683577
5864,1886668.516582789
5865,1784443.2269827898
5866,1423751.5076521616
5867,1093196.045647563
5868,986690.9167767832
5869,845594.1948839675
5870,1063732.1472270233
5871,958906.3050297424
5872,999266.1218988266
5873,1313672.6590324254
5874,2166438.362146482
5875,3194576.67587144
5876,3021557.308647155
5877,3336972.769164158
5878,3360844.828423952
5879,3334361.789851372
5880,2886134.103386797
5881,2853983.9808994043
5882,2981257.8589654914
5883,3365316.8106532376
5884,2994035.026800379
5885,3295627.5196249154
5886,2913583.786268798
5887,2691047.423744203
5888,1966333.8509874905
5889,1804492.820156076
5890,1528786.656399388
5891,1133918.003519977
5892,982755.1278611704
5893,894161.5369297122
5894,976391.8938716524
5895,1198471.8860283932
5896,1589737.4144291654
5897,2417141.0960090514
5898,2761607.150681357
5899,3370000.108549791
5900,3370000.2447591084
5901,3370000.190665142
5902,3370000.174831295
5903,3370000.104709204
5904,2840447.1149276923
5905,2828414.278325968
5906,2451180.722585178
5907,3200750.794052067
5908,2528339.0417512376
5909,2825593.781426522
5910,2592968.005585328
5911,2766232.156128486
5912,2450310.519202362
5913,2203810.290330469
5914,2022555.1230834136
5915,1673121.630610295
5916,1668592.738181823
5917,1532810.6650271527
5918,1462121.7365212154
5919,958723.1469925418
5920,1083551.7413631126
5921,868203.3541298468
5922,887732.7412400147
5923,983235.0988413218
5924,1333459.329188849
5925,1194563.943770483
5926,1257044.8405034689
5927,1228547.2639302448
5928,1462243.4837892829
5929,1640887.053827702
5930,1725823.3359312674
5931,1858462.9256218432
5932,1821878.4592891813
5933,1905951.711133711
5934,2176717.245263879
5935,1264005.2823315617
5936,1295888.7405016706
5937,1087786.9424659645
5938,1675386.1647371876
5939,1310258.857592846
5940,1361183.874074979
5941,1215192.566598329
5942,1123916.1547975508
5943,807846.9196840124
5944,750041.717496989
5945,694170.4234644107
5946,898447.4662018273
5947,1429898.4330020582
5948,1728555.935427092
5949,2227857.617439524
5950,2141823.0884533715
5951,2739036.549840317
5952,2418159.9715845627
5953,2355161.700328722
5954,2275888.8578220955
5955,2458144.090472271
5956,2034084.2568349196
5957,1926242.6532125936
5958,1791874.313051643
5959,1229198.7689339046
5960,1021824.7963635974
5961,950026.0972224192
5962,703792.3752217663
5963,522004.1666605147
5964,461681.3873535112
5965,510635.1167757371
5966,731586.6886203192
5967,787942.1543914449
5968,646507.4563522444
5969,444198.8103886767
5970,360485.4362454553
5971,335979.33978007303
5972,553338.5449460451
5973,667035.1117295045
5974,642735.6349342987
5975,664278.7604948656
5976,1055252.0813147572
5977,1013185.2419255248
5978,655211.7890730455
5979,746762.5479116521
5980,648756.1145660315
5981,658983.6743225519
5982,511537.4683443974
5983,340496.1134132201
5984,318219.1833637382
5985,93334.75737183458
5986,0.0
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.0
5992,0.0
5993,0.0
5994,204204.128624525
5995,295510.1309614242
5996,475426.71052385215
5997,515447.399413916
5998,648248.3083892313
5999,756928.388959458
6000,960554.0718816416
6001,929163.00156814
6002,538711.2829610743
6003,447382.5687201114
6004,275691.8910411744
6005,248344.4252969181
6006,346406.3356558472
6007,345253.1231536012
6008,329876.8994368442
6009,291303.96494308027
6010,208896.2858832969
6011,144246.91164110324
6012,81951.25117366994
6013,0.0
6014,0.0
6015,0.0
6016,0.0
6017,0.0
6018,210256.33865999585
6019,328050.9754772288
6020,685965.6818289615
6021,862203.1696264246
6022,985154.9520437825
6023,899072.4535789205
6024,1036517.0712360782
6025,956617.519835839
6026,1043222.3456666004
6027,903179.7788029738
6028,716410.8323794081
6029,771438.7368177539
6030,732806.8236759052
6031,882464.4703622974
6032,897554.5245362987
6033,1044405.5623382304
6034,971814.579817944
6035,410994.2244200415
6036,396366.0012356181
6037,348040.06265716103
6038,239429.950179993
6039,124041.7655417486
6040,483942.6029297998
6041,668050.6167300259
6042,575218.9392290588
6043,723121.7688868982
6044,890411.3483701635
6045,1139435.0746696296
6046,1413585.3135002933
6047,1729375.7753966358
6048,2014970.035567484
6049,2256558.854515457
6050,2104744.3846478146
6051,2446480.4962636526
6052,2309262.30523511
6053,2531721.74631074
6054,2897414.887700916
6055,2534036.383929227
6056,1898180.911059118
6057,2080807.79083334
6058,2073374.4151405864
6059,2268124.0185114704
6060,1874580.2836449605
6061,1467723.5917137263
6062,1608042.393729484
6063,1684310.5621180322
6064,1869399.8097431988
6065,1502630.721038571
6066,1533816.657124123
6067,1933979.5815399727
6068,2406782.974816284
6069,2663613.433054168
6070,3219034.272413642
6071,3365835.561006835
6072,3370000.160067042
6073,3370000.1660818546
6074,3370000.144198696
6075,3370000.156076483
6076,3370000.149647898
6077,3363545.907851304
6078,2724605.88606382
6079,2865452.5150671247
6080,2330905.3743838035
6081,1881775.6079021064
6082,1487939.3814221388
6083,1131570.5987013134
6084,588385.975291279
6085,666092.2151290682
6086,468111.0906707128
6087,243278.80593423927
6088,196987.26167451037
6089,275181.1267612706
6090,288797.2429819373
6091,531365.6021730542
6092,588251.6175610808
6093,817396.7176809091
6094,935561.5485459004
6095,1139748.310653449
6096,1557457.629847465
6097,1190700.6888329077
6098,1655672.2416952534
6099,1018464.9918230056
6100,487028.87959097134
6101,526876.5451143271
6102,498544.2578203064
6103,549889.3262260997
6104,512920.9208919368
6105,420282.85278396297
6106,110345.1168835757
6107,126821.54365307352
6108,0.0
6109,108071.47879833622
6110,153278.1080296888
6111,0.0
6112,0.0
6113,207672.2526647508
6114,0.0
6115,0.0
6116,0.0
6117,0.0
6118,237959.96078551724
6119,333672.9051654444
6120,540819.1037853439
6121,460005.7337754018
6122,758443.2218249817
6123,1010881.431137782
6124,853594.3701624972
6125,998306.1684192212
6126,1389943.047044295
6127,2186175.765473536
6128,2395575.581215372
6129,2886322.003650859
6130,2985262.6952858693
6131,3278437.3756638747
6132,3370000.177574632
6133,3370000.172010285
6134,3370000.133852317
6135,3370000.7843019366
6136,728536.2182880177
6137,1142776.2765948789
6138,292238.6448990394
6139,1028160.3979425183
6140,1068760.970919209
6141,1135653.0360068495
6142,1433799.4999759372
6143,2370444.324540583
6144,3362955.627190328
6145,2772522.401824487
6146,3090292.3408971624
6147,3370000.143599309
6148,3370000.0607482623
6149,3370000.154912588
6150,2693046.0717228954
6151,2227055.852835702
6152,2410518.6594786327
6153,2180564.7598881265
6154,2136214.375088112
6155,1942400.5713225207
6156,1638755.7047113976
6157,2022555.2262392016
6158,1725550.032257469
6159,1222467.080411097
6160,898000.968582206
6161,789456.9585552952
6162,643098.32005827
6163,763147.0912468712
6164,917287.4985145348
6165,932913.1508402984
6166,1069352.6364459265
6167,698720.3223079173
6168,567358.9932023617
6169,713817.9527297341
6170,793523.0225793563
6171,591677.7396811431
6172,577906.1072688025
6173,310727.0115130763
6174,492229.8198466448
6175,658258.3011731743
6176,696557.278388066
6177,785311.1995513507
6178,511898.3584428689
6179,581600.9341006442
6180,581332.19714301
6181,630608.7978363256
6182,578040.4891833923
6183,595641.3222807007
6184,261272.79056024944
6185,278795.73122264433
6186,843159.3572660837
6187,1081776.8749415646
6188,959547.0523899852
6189,939498.1225631976
6190,754138.0090797739
6191,610780.1586321894
6192,815721.3843618578
6193,826025.1855578141
6194,830800.0644512977
6195,826946.6027993204
6196,701032.588481388
6197,572934.8739386112
6198,491543.97398420935
6199,611901.2074673228
6200,326029.21068635257
6201,340640.25008028955
6202,293895.6380337242
6203,732425.487430574
6204,905054.948085948
6205,198005.3582378408
6206,132939.0378782558
6207,314586.61893636995
6208,488686.30880028696
6209,1189969.8396741955
6210,1274895.0595070512
6211,2534926.9085542564
6212,3014440.0420117094
6213,3339366.3191899024
6214,2488086.3774144235
6215,2329748.775377069
6216,2453095.629605058
6217,2302488.4871915216
6218,2244209.5305454107
6219,2390311.5662090653
6220,3051677.279630461
6221,3368715.544909583
6222,2796018.2553633004
6223,2098668.2914848896
6224,1409093.2562997574
6225,1782059.8320205435
6226,1261423.1623013185
6227,942152.9638354888
6228,997634.20904701
6229,613372.5802098115
6230,397783.6730148334
6231,495201.81477363687
6232,765060.5361420296
6233,799134.7615400212
6234,722130.3696894062
6235,576025.0668001678
6236,655864.588639553
6237,774388.5991403741
6238,904072.6526084648
6239,1149354.1069623716
6240,1518098.0123752686
6241,1364750.1643531085
6242,1393607.6016076067
6243,1306554.022206619
6244,1303635.0826298897
